x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,PERIOD,CURRENT_FLAG,NORMAL_CODE,NORMAL_ID,PUBLICATION_CODE,DATE_CALCULATED,FIRST_OCCURRENCE_DATE,PROVINCE_CODE,PERIOD_BEGIN,PERIOD_END,FIRST_YEAR,FIRST_YEAR_NORMAL_PERIOD,LAST_YEAR,LAST_YEAR_NORMAL_PERIOD,YEAR_COUNT_NORMAL_PERIOD,TOTAL_OBS_COUNT,OCCURRENCE_COUNT,MAX_DURATION_MISSING_YEARS,PERCENT_OF_POSSIBLE_OBS,E_NORMAL_ELEMENT_NAME,F_NORMAL_ELEMENT_NAME,MONTH,VALUE
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.24.7,NORM,Y,A,24,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days Above 15 deg C,Total des degrés-jours supérieurs à 15 degree C,7,93.2
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.24.8,NORM,Y,A,24,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days Above 15 deg C,Total des degrés-jours supérieurs à 15 degree C,8,93.63
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.24.9,NORM,Y,A,24,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2009,29,870,,0,100,Total degree-days Above 15 deg C,Total des degrés-jours supérieurs à 15 degree C,9,25.28
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.24.10,NORM,Y,A,24,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days Above 15 deg C,Total des degrés-jours supérieurs à 15 degree C,10,0.53
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.24.11,NORM,Y,A,24,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,870,,1,96.67,Total degree-days Above 15 deg C,Total des degrés-jours supérieurs à 15 degree C,11,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.24.12,NORM,Y,A,24,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days Above 15 deg C,Total des degrés-jours supérieurs à 15 degree C,12,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.24.13,NORM,Y,A,24,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,10774,,1,98.61,Total degree-days Above 15 deg C,Total des degrés-jours supérieurs à 15 degree C,13,257.28
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.25.1,NORM,Y,A,25,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days Above 10 deg C,Total des degrés-jours supérieurs à 10 degree C,1,0.8
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.25.2,NORM,Y,A,25,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,847,,0,100,Total degree-days Above 10 deg C,Total des degrés-jours supérieurs à 10 degree C,2,0.41
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.25.3,NORM,Y,A,25,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days Above 10 deg C,Total des degrés-jours supérieurs à 10 degree C,3,2.22
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.25.4,NORM,Y,A,25,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,870,,1,96.67,Total degree-days Above 10 deg C,Total des degrés-jours supérieurs à 10 degree C,4,19.77
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.25.5,NORM,Y,A,25,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days Above 10 deg C,Total des degrés-jours supérieurs à 10 degree C,5,91.35
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.25.6,NORM,Y,A,25,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Total degree-days Above 10 deg C,Total des degrés-jours supérieurs à 10 degree C,6,169.82
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.25.7,NORM,Y,A,25,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days Above 10 deg C,Total des degrés-jours supérieurs à 10 degree C,7,246.7
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.25.8,NORM,Y,A,25,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days Above 10 deg C,Total des degrés-jours supérieurs à 10 degree C,8,247.83
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.25.9,NORM,Y,A,25,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2009,29,870,,0,100,Total degree-days Above 10 deg C,Total des degrés-jours supérieurs à 10 degree C,9,146.76
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.25.10,NORM,Y,A,25,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days Above 10 deg C,Total des degrés-jours supérieurs à 10 degree C,10,35.57
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.25.11,NORM,Y,A,25,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,870,,1,96.67,Total degree-days Above 10 deg C,Total des degrés-jours supérieurs à 10 degree C,11,4.24
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.25.12,NORM,Y,A,25,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days Above 10 deg C,Total des degrés-jours supérieurs à 10 degree C,12,0.26
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.25.13,NORM,Y,A,25,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,10774,,1,98.61,Total degree-days Above 10 deg C,Total des degrés-jours supérieurs à 10 degree C,13,965.73
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.26.1,NORM,Y,A,26,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days Above 5 deg C,Total des degrés-jours supérieurs à 5 degree C,1,30.71
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.26.2,NORM,Y,A,26,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,847,,0,100,Total degree-days Above 5 deg C,Total des degrés-jours supérieurs à 5 degree C,2,31.95
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.26.3,NORM,Y,A,26,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days Above 5 deg C,Total des degrés-jours supérieurs à 5 degree C,3,67.18
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.26.4,NORM,Y,A,26,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,870,,1,96.67,Total degree-days Above 5 deg C,Total des degrés-jours supérieurs à 5 degree C,4,132.64
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.26.5,NORM,Y,A,26,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days Above 5 deg C,Total des degrés-jours supérieurs à 5 degree C,5,242.99
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.26.6,NORM,Y,A,26,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Total degree-days Above 5 deg C,Total des degrés-jours supérieurs à 5 degree C,6,319.79
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.26.7,NORM,Y,A,26,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days Above 5 deg C,Total des degrés-jours supérieurs à 5 degree C,7,401.7
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.26.8,NORM,Y,A,26,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days Above 5 deg C,Total des degrés-jours supérieurs à 5 degree C,8,402.83
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.26.9,NORM,Y,A,26,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2009,29,870,,0,100,Total degree-days Above 5 deg C,Total des degrés-jours supérieurs à 5 degree C,9,296.63
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.26.10,NORM,Y,A,26,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days Above 5 deg C,Total des degrés-jours supérieurs à 5 degree C,10,165.34
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.26.11,NORM,Y,A,26,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,870,,1,96.67,Total degree-days Above 5 deg C,Total des degrés-jours supérieurs à 5 degree C,11,63.47
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.26.12,NORM,Y,A,26,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days Above 5 deg C,Total des degrés-jours supérieurs à 5 degree C,12,21.58
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.26.13,NORM,Y,A,26,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,10774,,1,98.61,Total degree-days Above 5 deg C,Total des degrés-jours supérieurs à 5 degree C,13,2176.81
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.27.1,NORM,Y,A,27,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days Above 0 deg C,Total des degrés-jours supérieurs à 0 degree C,1,138.34
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.27.2,NORM,Y,A,27,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,847,,0,100,Total degree-days Above 0 deg C,Total des degrés-jours supérieurs à 0 degree C,2,142.4
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.27.3,NORM,Y,A,27,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days Above 0 deg C,Total des degrés-jours supérieurs à 0 degree C,3,213.67
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.27.4,NORM,Y,A,27,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,870,,1,96.67,Total degree-days Above 0 deg C,Total des degrés-jours supérieurs à 0 degree C,4,282.35
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.27.5,NORM,Y,A,27,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days Above 0 deg C,Total des degrés-jours supérieurs à 0 degree C,5,397.99
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.27.6,NORM,Y,A,27,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Total degree-days Above 0 deg C,Total des degrés-jours supérieurs à 0 degree C,6,469.79
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.27.7,NORM,Y,A,27,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days Above 0 deg C,Total des degrés-jours supérieurs à 0 degree C,7,556.7
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.27.8,NORM,Y,A,27,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days Above 0 deg C,Total des degrés-jours supérieurs à 0 degree C,8,557.83
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.27.9,NORM,Y,A,27,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2009,29,870,,0,100,Total degree-days Above 0 deg C,Total des degrés-jours supérieurs à 0 degree C,9,446.63
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.27.10,NORM,Y,A,27,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days Above 0 deg C,Total des degrés-jours supérieurs à 0 degree C,10,319.17
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.27.11,NORM,Y,A,27,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,870,,1,96.67,Total degree-days Above 0 deg C,Total des degrés-jours supérieurs à 0 degree C,11,196.06
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.27.12,NORM,Y,A,27,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days Above 0 deg C,Total des degrés-jours supérieurs à 0 degree C,12,122.34
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.27.13,NORM,Y,A,27,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,10774,,1,98.61,Total degree-days Above 0 deg C,Total des degrés-jours supérieurs à 0 degree C,13,3843.27
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.28.1,NORM,Y,A,28,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 0 deg C,Total des degrés-jours inférieurs à 0 degree C,1,10.2
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.28.2,NORM,Y,A,28,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,847,,0,100,Total degree-days below 0 deg C,Total des degrés-jours inférieurs à 0 degree C,2,3.8
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.28.3,NORM,Y,A,28,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 0 deg C,Total des degrés-jours inférieurs à 0 degree C,3,0.28
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.28.4,NORM,Y,A,28,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,870,,1,96.67,Total degree-days below 0 deg C,Total des degrés-jours inférieurs à 0 degree C,4,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.28.5,NORM,Y,A,28,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days below 0 deg C,Total des degrés-jours inférieurs à 0 degree C,5,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.28.6,NORM,Y,A,28,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Total degree-days below 0 deg C,Total des degrés-jours inférieurs à 0 degree C,6,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.28.7,NORM,Y,A,28,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 0 deg C,Total des degrés-jours inférieurs à 0 degree C,7,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.28.8,NORM,Y,A,28,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days below 0 deg C,Total des degrés-jours inférieurs à 0 degree C,8,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.28.9,NORM,Y,A,28,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2009,29,870,,0,100,Total degree-days below 0 deg C,Total des degrés-jours inférieurs à 0 degree C,9,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.28.10,NORM,Y,A,28,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 0 deg C,Total des degrés-jours inférieurs à 0 degree C,10,0.09
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.28.11,NORM,Y,A,28,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,870,,1,96.67,Total degree-days below 0 deg C,Total des degrés-jours inférieurs à 0 degree C,11,4.59
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.28.12,NORM,Y,A,28,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days below 0 deg C,Total des degrés-jours inférieurs à 0 degree C,12,11.53
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.28.13,NORM,Y,A,28,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,10774,,1,98.61,Total degree-days below 0 deg C,Total des degrés-jours inférieurs à 0 degree C,13,30.49
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.29.1,NORM,Y,A,29,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 5 deg C,Total des degrés-jours inférieurs à 5 degree C,1,57.58
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.29.2,NORM,Y,A,29,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,847,,0,100,Total degree-days below 5 deg C,Total des degrés-jours inférieurs à 5 degree C,2,34.51
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.29.3,NORM,Y,A,29,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 5 deg C,Total des degrés-jours inférieurs à 5 degree C,3,8.79
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.29.4,NORM,Y,A,29,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,870,,1,96.67,Total degree-days below 5 deg C,Total des degrés-jours inférieurs à 5 degree C,4,0.29
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.29.5,NORM,Y,A,29,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days below 5 deg C,Total des degrés-jours inférieurs à 5 degree C,5,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.29.6,NORM,Y,A,29,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Total degree-days below 5 deg C,Total des degrés-jours inférieurs à 5 degree C,6,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.29.7,NORM,Y,A,29,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 5 deg C,Total des degrés-jours inférieurs à 5 degree C,7,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.29.8,NORM,Y,A,29,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days below 5 deg C,Total des degrés-jours inférieurs à 5 degree C,8,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.29.9,NORM,Y,A,29,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2009,29,870,,0,100,Total degree-days below 5 deg C,Total des degrés-jours inférieurs à 5 degree C,9,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.29.10,NORM,Y,A,29,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 5 deg C,Total des degrés-jours inférieurs à 5 degree C,10,1.26
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.29.11,NORM,Y,A,29,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,870,,1,96.67,Total degree-days below 5 deg C,Total des degrés-jours inférieurs à 5 degree C,11,22
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.29.12,NORM,Y,A,29,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days below 5 deg C,Total des degrés-jours inférieurs à 5 degree C,12,65.77
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.29.13,NORM,Y,A,29,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,10774,,1,98.61,Total degree-days below 5 deg C,Total des degrés-jours inférieurs à 5 degree C,13,190.2
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.30.1,NORM,Y,A,30,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,1,182.67
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.30.2,NORM,Y,A,30,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,847,,0,100,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,2,144.14
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.30.3,NORM,Y,A,30,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,3,98.83
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.30.4,NORM,Y,A,30,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,870,,1,96.67,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,4,37.42
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.30.5,NORM,Y,A,30,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,5,3.37
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.30.6,NORM,Y,A,30,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,6,0.03
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.30.7,NORM,Y,A,30,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,7,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.30.8,NORM,Y,A,30,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,8,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.30.9,NORM,Y,A,30,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2009,29,870,,0,100,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,9,0.13
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.30.10,NORM,Y,A,30,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,10,26.48
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.30.11,NORM,Y,A,30,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,870,,1,96.67,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,11,112.77
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.30.12,NORM,Y,A,30,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,12,199.45
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.30.13,NORM,Y,A,30,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,10774,,1,98.61,Total degree-days below 10 deg C,Total des degrés-jours inférieurs à 10 degree C,13,805.29
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.31.1,NORM,Y,A,31,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,1,336.87
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.31.2,NORM,Y,A,31,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,847,,0,100,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,2,284.9
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.31.3,NORM,Y,A,31,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,3,251.61
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.31.4,NORM,Y,A,31,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,870,,1,96.67,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,4,167.73
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.31.5,NORM,Y,A,31,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,5,75.4
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.31.6,NORM,Y,A,31,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,6,16.37
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.31.7,NORM,Y,A,31,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,7,1.5
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.31.8,NORM,Y,A,31,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,8,0.8
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.31.9,NORM,Y,A,31,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2009,29,870,,0,100,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,9,28.65
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.31.10,NORM,Y,A,31,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,10,146.44
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.31.11,NORM,Y,A,31,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,870,,1,96.67,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,11,258.53
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.31.12,NORM,Y,A,31,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,12,354.19
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.31.13,NORM,Y,A,31,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,10774,,1,98.61,Total degree-days below 15 deg C,Total des degrés-jours inférieurs à 15 degree C,13,1922.99
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.32.1,NORM,Y,A,32,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 18 deg C,Total des degrés-jours inférieurs à 18 degree C,1,429.87
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.32.2,NORM,Y,A,32,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,847,,0,100,Total degree-days below 18 deg C,Total des degrés-jours inférieurs à 18 degree C,2,369.6
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.32.3,NORM,Y,A,32,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Total degree-days below 18 deg C,Total des degrés-jours inférieurs à 18 degree C,3,344.61
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.32.4,NORM,Y,A,32,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,870,,1,96.67,Total degree-days below 18 deg C,Total des degrés-jours inférieurs à 18 degree C,4,257.65
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.32.5,NORM,Y,A,32,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Total degree-days below 18 deg C,Total des degrés-jours inférieurs à 18 degree C,5,160.77
